word,stage,group,action,verdict,method,source,evidence,confidence,decided_date
cyberactive,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberadvocacy,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberagencies,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberagency,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberanonymity,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberarsenal,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberassault,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberassaults,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbattle,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbeggar,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbeggars,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbegging,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbooks,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberborder,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberbrides,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybercampaign,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybercampaigns,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberfortresses,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybergroups,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberinnovations,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernarratives,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernationalism,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernationalists,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernats,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernetwork,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybernetworks,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersanctuaries,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberschool,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberschools,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberscience,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberscientists,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberservice,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersexed,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersexing,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersexual,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybershop,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybershopper,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybershoppers,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybershops,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersocieties,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersociological,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersociologists,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberspatially,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberspecialist,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberspecialists,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberspirituality,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersport,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersports,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberstores,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberstrategies,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cyberstrategy,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersubculture,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersubcultures,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybersuicide,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybertechniques,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybertechnologies,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybertextually,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybertheorists,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
cybertherapies,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
